Start,End,Distance
4006,5562,152.6
4006,5568,222.23
4006,5579,233.87
4006,5584,133.04
4006,5601,112.59
4006,5602,95.54
4006,5606,143.82
4006,5616,106.93
4006,5619,134.31
4006,5620,147.91
4006,5622,281.01
4006,5626,147.19
4006,5633,161.32
4006,5637,48.32
4006,5643,62.32
4006,5647,62.39
4006,5660,126.4
4006,5664,83.76
4006,5669,229.04
4006,5676,116.23
4006,5677,15.0
4006,5679,
4006,5685,95.92
4006,5686,130.66
4006,5690,107.79
4006,5694,241.96
4006,5699,140.29
4006,5700,106.74
4006,5721,75.51
4006,5722,201.85
4006,5723,113.2
4006,5729,76.7
4006,5738,156.64
4006,5739,85.1
4006,5741,117.87
4006,5747,267.04
4006,5754,140.73
4006,5763,127.62
4006,5764,112.31
4006,5768,159.44
4006,5769,149.74
4006,5771,158.54
4006,5782,227.38
4006,5789,104.23
4006,5793,166.0
4006,5795,160.64
4006,5801,128.59
4006,5804,72.69
4006,5805,
4006,5806,92.95
4006,5812,100.51
4006,5813,126.42
4006,5818,146.41
4006,5821,92.94
4006,5824,78.92
4006,5832,126.73
4006,5833,84.73
4006,5838,135.71
4006,5843,137.85
4006,5844,123.48
4006,5846,101.17
4006,5848,113.83
4006,5853,171.68
4006,5862,158.29
4006,5865,181.74
4006,5866,55.82
4006,5872,75.11
4006,5875,127.52
4006,5877,254.33
4006,5879,200.1
4006,5881,265.98
4006,5884,110.32
4006,5885,216.15
4006,5886,77.94
4006,5887,134.93
4006,5891,158.09
4006,5893,73.99
4006,5911,92.51
4006,5917,146.83
4008,1,24.46
4008,4000,23.36
4008,4001,37.58
4008,4002,23.78
4008,4006,112.37
4008,4008,0.0
4008,4010,12.72
4008,4011,132.86
4008,4012,130.64
4008,4014,44.49
4008,4015,23.13
4008,4016,63.73
4008,4018,97.25
4008,4021,49.21
4008,4027,38.24
4008,4032,88.4
4008,4033,18.42
4008,4034,37.01
4008,4035,121.39
4008,4045,40.2
4008,4048,81.32
4008,4059,126.13
4008,4064,
4008,4071,26.02
4008,4077,43.56
4008,4087,30.7
4008,4088,80.35
4008,4105,49.67
4008,4114,86.82
4008,4116,46.51
4008,4126,56.31
4008,4139,133.38
4008,4142,61.21
4008,4144,73.2
4008,4152,26.68
4008,4164,26.33
4008,4168,97.93
4008,4176,90.64
4008,4179,62.04
4008,4191,107.72
4008,4196,31.34
4008,4207,48.94
4008,4211,53.27
4008,4212,55.75
4008,4221,45.08
4008,4222,93.8
4008,4228,40.63
4008,4232,24.42
4008,4234,113.41
4008,4248,128.71
4008,4250,127.98
4008,4252,40.37
4008,4253,59.79
4008,4258,22.54
4008,4259,23.85
4008,4273,26.69
4008,4274,94.82
4008,4303,25.95
4008,4316,112.38
4008,4324,103.64
4008,4327,23.51
4008,4330,130.12
4008,4332,30.75
4008,4339,54.74
4008,4361,49.21
4008,4374,26.04
4008,4377,
4008,4379,63.43
4008,4381,119.37
4008,4385,82.51
4008,4389,49.08
4008,4400,31.8
4008,4414,51.64
4008,4415,20.1
4008,4418,84.79
4008,4422,150.18
4008,4426,14.57
4008,4432,16.01
4008,4433,142.78
4008,4438,60.79
4008,4443,24.73
4008,4467,146.06
4008,4472,128.88
4008,4480,166.45
4008,4482,62.89
4008,4495,50.56
4008,4496,49.4
4008,4498,52.89
4008,4501,113.13
4008,4512,131.47
4008,4519,62.96
4008,4536,129.24
4008,4545,
4008,4550,29.92
4008,4568,51.61
4008,4601,37.93
4008,4603,111.65
4008,4617,27.99
4008,4622,134.66
4008,4624,
4008,4625,82.66
4008,4631,163.85
4008,4644,
4008,4652,93.24
4008,4681,137.26
4008,4686,99.27
4008,4696,67.44
4008,4716,18.19
4008,4717,104.37
4008,4721,13.62
4008,4732,13.43
4008,4740,39.33
4008,4759,11.04
4008,4765,76.2
4008,4769,74.54
4008,4771,109.39
4008,4772,105.14
4008,4805,76.85
4008,4806,78.16
4008,4809,124.04
4008,4817,87.89
4008,4832,23.64
4008,4850,116.81
4008,4852,51.94
4008,4853,44.09
4008,4863,27.01
4008,4878,130.66
4008,4888,74.5
4008,4889,91.11
4008,4910,119.22
4008,4915,34.95
4008,4919,56.44
4008,4925,69.27
4008,4931,114.28
4008,4942,119.52
4008,4946,22.23
4008,4953,62.7
4008,4963,32.36
4008,4964,79.13
4008,4968,51.33
4008,4969,80.61
4008,4970,117.57
4008,4996,106.48
4008,5005,57.2
4008,5033,105.42
4008,5039,30.95
4008,5049,162.41
4008,5050,25.31
4008,5051,90.48
4008,5054,145.68
4008,5067,32.82
4008,5076,26.33
4008,5086,159.27
4008,5087,22.24
4008,5095,136.15
4008,5096,109.66
4008,5105,131.17
4008,5106,60.15
4008,5111,90.25
4008,5118,99.94
4008,5120,89.84
4008,5125,41.26
4008,5137,50.61
4008,5140,37.3
4008,5143,69.39
4008,5155,105.23
4008,5162,26.11
4008,5164,37.35
4008,5174,70.97
4008,5181,79.61
4008,5189,91.59
4008,5200,28.88
4008,5201,123.74
4008,5205,133.59
4008,5207,42.12
4008,5212,93.82
4008,5213,135.94
4008,5215,17.89
4008,5226,103.92
4008,5229,106.7
4008,5231,
4008,5232,38.85
4008,5233,60.28
4008,5241,60.6
4008,5257,103.44
4008,5259,16.93
4008,5261,85.13
4008,5292,155.43
4008,5304,104.49
4008,5309,123.53
4008,5311,40.62
4008,5315,97.05
4008,5322,48.96
4008,5325,10.83
4008,5333,127.38
4008,5335,18.91
4008,5339,145.09
4008,5351,110.25
4008,5357,89.72
4008,5372,57.35
4008,5373,65.59
4008,5375,115.16
4008,5379,174.71
4008,5382,137.23
4008,5389,85.25
4008,5414,26.98
4008,5419,144.55
4008,5426,53.11
4008,5435,50.91
4008,5440,34.15
4008,5443,118.5
4008,5463,27.01
4008,5466,66.69
4008,5473,48.77
4008,5478,136.38
4008,5491,37.97
4008,5492,109.9
4008,5493,31.07
4008,5496,87.83
4008,5499,160.29
4008,5519,14.18
4008,5522,139.56
4008,5530,19.82
4008,5545,103.93
4008,5562,107.94
4008,5568,118.99
4008,5579,130.63
4008,5584,73.45
4008,5601,8.27
4008,5602,22.2
4008,5606,115.83
4008,5616,56.4
4008,5619,113.11
4008,5620,58.65
4008,5622,177.77
4008,5626,87.61
4008,5633,113.52
4008,5637,82.97
4008,5643,54.4
4008,5647,61.56
4008,5660,79.08
4008,5664,31.97
4008,5669,125.81
4008,5676,28.87
4008,5677,97.22
4008,5679,
4008,5685,17.58
4008,5686,18.58
4008,5690,83.79
4008,5694,179.2
4008,5699,119.08
4008,5700,26.31
4008,5721,43.12
4008,5722,112.92
4008,5723,21.78
4008,5729,52.61
4008,5738,40.57
4008,5739,94.82
4008,5741,5.79
4008,5747,154.6
4008,5754,37.35
4008,5763,83.18
4008,5764,42.87
4008,5768,112.86
4008,5769,128.53
4008,5771,137.33
4008,5782,114.94
4008,5789,78.93
4008,5793,121.34
4008,5795,115.99
4008,5801,96.87
4008,5804,53.31
4008,5805,
4008,5806,51.3
4008,5812,17.97
4008,5813,79.09
4008,5818,125.2
4008,5821,60.34
4008,5824,73.14
4008,5832,14.65
4008,5833,29.63
4008,5838,48.35
4008,5843,37.44
4008,5844,69.66
4008,5846,13.66
4008,5848,3.71
4008,5853,82.75
4008,5862,141.09
4008,5865,69.66
4008,5866,64.4
4008,5872,42.12
4008,5875,78.72
4008,5877,165.4
4008,5879,96.86
4008,5881,150.44
4008,5884,52.91
4008,5885,127.22
4008,5886,33.89
4008,5887,47.56
4008,5891,110.76
4008,5893,45.34
4008,5911,49.58
4008,5917,102.16
4010,1,35.29
4010,4000,34.19
4010,4001,48.4
4010,4002,34.61
4010,4006,103.45
4010,4008,12.59
4010,4010,0.0
4010,4011,143.68
4010,4012,141.46
4010,4014,35.57
4010,4015,11.23
4010,4016,74.55
4010,4018,88.33
4010,4021,40.29
4010,4027,49.06
4010,4032,100.53
4010,4033,9.61
4010,4034,29.23
4010,4035,133.51
4010,4045,52.33
4010,4048,81.24
4010,4059,136.95
4010,4064,
4010,4071,38.14
4010,4077,34.64
4010,4087,41.52
4010,4088,71.43
4010,4105,54.65
4010,4114,77.9
4010,4116,37.59
4010,4126,47.39
4010,4139,124.46
4010,4142,52.29
4010,4144,84.02
4010,4152,37.51
4010,4164,37.15
4010,4168,108.75
4010,4176,81.72
4010,4179,72.86
4010,4191,98.8
4010,4196,42.16
4010,4207,40.02
4010,4211,44.35
4010,4212,55.42
4010,4221,36.16
4010,4222,84.88
4010,4228,31.71
4010,4232,35.24
4010,4234,124.23
4010,4248,119.79
4010,4250,119.06
4010,4252,40.99
4010,4253,70.61
4010,4258,13.62
4010,4259,14.93
4010,4273,37.52
4010,4274,84.01
4010,4303,38.08
4010,4316,101.57
4010,4324,94.72
4010,4327,11.61
4010,4330,121.2
4010,4332,41.57
4010,4339,45.82
4010,4361,40.29
4010,4374,38.16
4010,4377,
4010,4379,54.51
4010,4381,110.45
4010,4385,82.43
4010,4389,59.9
4010,4400,17.38
4010,4414,50.35
4010,4415,32.23
4010,4418,96.92
4010,4422,161.0
4010,4426,25.4
4010,4432,26.83
4010,4433,153.61
4010,4438,71.61
4010,4443,16.55
4010,4467,156.88
4010,4472,119.96
4010,4480,178.57
4010,4482,53.97
4010,4495,41.64
4010,4496,47.63
4010,4498,43.97
4010,4501,104.2
4010,4512,122.55
4010,4519,68.78
4010,4536,120.32
4010,4545,
4010,4550,40.74
4010,4568,42.69
4010,4601,48.75
4010,4603,122.47
4010,4617,38.81
4010,4622,125.74
4010,4624,
4010,4625,73.73
4010,4631,174.68
4010,4644,
4010,4652,84.32
4010,4681,148.09
4010,4686,90.35
4010,4696,58.52
4010,4716,5.57
4010,4717,95.44
4010,4721,25.74
4010,4732,9.15
4010,4740,50.16
4010,4759,23.16
4010,4765,67.28
4010,4769,65.62
4010,4771,110.25
4010,4772,115.96
4010,4805,88.98
4010,4806,88.98
4010,4809,115.12
4010,4817,78.97
4010,4832,34.47
4010,4850,116.73
4010,4852,62.77
4010,4853,54.92
4010,4863,37.83
4010,4878,141.49
4010,4888,65.58
4010,4889,82.19
4010,4910,110.3
4010,4915,45.78
4010,4919,47.52
4010,4925,80.1
4010,4931,105.36
4010,4942,110.6
4010,4946,34.36
4010,4953,73.52
4010,4963,43.18
4010,4964,70.21
4010,4968,42.4
4010,4969,69.8
4010,4970,108.65
4010,4996,117.3
4010,5005,48.28
4010,5033,96.5
4010,5039,41.77
4010,5049,153.49
4010,5050,13.28
4010,5051,81.56
4010,5054,145.6
4010,5067,21.45
4010,5076,37.15
4010,5086,170.1
4010,5087,33.07
4010,5095,146.97
4010,5096,100.74
4010,5105,122.25
4010,5106,51.23
4010,5111,101.08
4010,5118,112.06
4010,5120,80.92
4010,5125,32.34
4010,5137,62.73
4010,5140,36.15
4010,5143,60.47
4010,5155,105.15
4010,5162,17.19
4010,5164,48.17
4010,5174,62.05
4010,5181,70.69
4010,5189,102.42
4010,5200,39.71
4010,5201,132.9
4010,5205,124.67
4010,5207,52.94
4010,5212,84.9
4010,5213,146.76
4010,5215,8.97
4010,5226,116.05
4010,5229,97.78
4010,5231,
4010,5232,29.93
4010,5233,71.1
4010,5241,51.68
4010,5257,94.52
4010,5259,27.75
4010,5261,76.21
4010,5292,166.26
4010,5304,116.62
4010,5309,135.66
4010,5311,51.45
4010,5315,107.88
4010,5322,47.18
4010,5325,7.97
4010,5333,138.2
4010,5335,9.99
4010,5339,155.91
4010,5351,101.33
4010,5357,100.55
4010,5372,68.17
4010,5373,56.67
4010,5375,106.24
4010,5379,185.53
4010,5382,128.31
4010,5389,96.08
4010,5414,37.8
4010,5419,155.38
4010,5426,63.94
4010,5435,61.73
4010,5440,25.23
4010,5443,129.32
4010,5463,18.09
4010,5466,57.77
4010,5473,59.59
4010,5478,127.46
4010,5491,30.2
4010,5492,100.98
4010,5493,19.69
4010,5496,87.75
4010,5499,151.36
4010,5519,17.3
4010,5522,130.64
4010,5530,10.9
4010,5545,116.05
4010,5562,107.86
4010,5568,129.81
4010,5579,141.46
4010,5584,64.53
4010,5601,20.67
4010,5602,13.27
4010,5606,115.75
4010,5616,47.48
4010,5619,104.18
4010,5620,69.47
4010,5622,188.59
4010,5626,78.69
4010,5633,104.6
4010,5637,83.84
4010,5643,45.48
4010,5647,62.43
4010,5660,91.2
4010,5664,23.05
4010,5669,136.63
4010,5676,41.0
4010,5677,88.3
4010,5679,
4010,5685,4.96
4010,5686,29.4
4010,5690,74.87
4010,5694,201.87
4010,5699,110.16
4010,5700,38.43
4010,5721,34.2
4010,5722,123.74
4010,5723,33.91
4010,5729,41.79
4010,5738,51.39
4010,5739,85.9
4010,5741,16.61
4010,5747,165.42
4010,5754,28.43
4010,5763,83.1
4010,5764,33.95
4010,5768,103.94
4010,5769,119.61
4010,5771,128.41
4010,5782,125.77
4010,5789,70.01
4010,5793,121.26
4010,5795,107.07
4010,5801,87.95
4010,5804,44.39
4010,5805,
4010,5806,42.38
4010,5812,30.1
4010,5813,91.22
4010,5818,116.28
4010,5821,51.42
4010,5824,62.33
4010,5832,25.47
4010,5833,20.71
4010,5838,53.33
4010,5843,48.26
4010,5844,60.74
4010,5846,9.39
4010,5848,12.58
4010,5853,93.57
4010,5862,132.17
4010,5865,80.49
4010,5866,65.27
4010,5872,33.2
4010,5875,78.64
4010,5877,176.22
4010,5879,107.69
4010,5881,161.27
4010,5884,43.99
4010,5885,138.04
4010,5886,24.97
4010,5887,52.55
4010,5891,122.89
4010,5893,40.91
4010,5911,40.66
4010,5917,102.08
4011,1,103.76
4011,4000,107.13
4011,4001,121.0
4011,4002,103.59
4011,4006,221.39
4011,4008,128.55
4011,4010,139.62
4011,4011,0.0
4011,4012,215.88
4011,4014,166.46
4011,4015,136.1
4011,4016,81.36
4011,4018,210.47
4011,4021,176.11
4011,4027,123.48
4011,4032,79.03
4011,4033,130.13
4011,4034,150.9
4011,4035,89.02
4011,4045,147.85
4011,4048,189.63
4011,4059,30.94
4011,4064,
4011,4071,119.47
4011,4077,157.06
4011,4087,107.91
4011,4088,207.25
4011,4105,94.58
4011,4114,213.73
4011,4116,156.59
4011,4126,175.11
4011,4139,251.02
4011,4142,174.6
4011,4144,83.92
4011,4152,104.85
4011,4164,107.54
4011,4168,183.17
4011,4176,203.6
4011,4179,77.66
4011,4191,207.5
4011,4196,138.29
4011,4207,162.44
4011,4211,157.02
4011,4212,164.47
4011,4221,158.58
4011,4222,193.57
4011,4228,167.53
4011,4232,108.5
4011,4234,198.65
4011,4248,241.67
4011,4250,240.95
4011,4252,97.7
4011,4253,121.11
4011,4258,149.44
4011,4259,150.76
4011,4273,129.8
4011,4274,163.67
4011,4303,133.59
4011,4316,140.76
4011,4324,216.6
4011,4327,135.02
4011,4330,238.44
4011,4332,139.06
4011,4339,167.74
4011,4361,176.11
4011,4374,133.68
4011,4377,
4011,4379,168.44
4011,4381,219.14
4011,4385,190.82
4011,4389,157.39
4011,4400,139.16
4011,4414,160.36
4011,4415,114.55
4011,4418,122.11
4011,4422,80.83
4011,4426,128.64
4011,4432,124.22
4011,4433,73.43
4011,4438,95.05
4011,4443,132.38
4011,4467,18.99
4011,4472,241.84
4011,4480,49.28
4011,4482,191.84
4011,4495,177.46
4011,4496,158.13
4011,4498,179.8
4011,4501,226.09
4011,4512,244.43
4011,4519,171.27
4011,4536,229.01
4011,4545,
4011,4550,133.03
4011,4568,178.51
4011,4601,125.7
4011,4603,167.83
4011,4617,100.03
4011,4622,245.13
4011,4624,
4011,4625,182.43
4011,4631,50.45
4011,4644,
4011,4652,193.01
4011,4681,23.68
4011,4686,199.04
4011,4696,193.0
4011,4716,134.61
4011,4717,202.73
4011,4721,120.74
4011,4732,126.6
4011,4740,127.1
4011,4759,122.1
4011,4765,178.95
4011,4769,177.29
4011,4771,216.75
4011,4772,45.8
4011,4805,128.91
4011,4806,118.9
4011,4809,237.0
4011,4817,187.66
4011,4832,104.01
4011,4850,225.12
4011,4852,137.18
4011,4853,152.41
4011,4863,98.58
4011,4878,18.92
4011,4888,179.35
4011,4889,190.88
4011,4910,232.18
4011,4915,143.68
4011,4919,183.34
4011,4925,72.32
4011,4931,227.24
4011,4942,203.18
4011,4946,129.88
4011,4953,97.47
4011,4963,141.08
4011,4964,192.98
4011,4968,171.45
4011,4969,175.02
4011,4970,218.68
4011,4996,191.72
4011,5005,170.59
4011,5033,205.2
4011,5039,99.75
4011,5049,276.23
4011,5050,132.67
4011,5051,189.61
4011,5054,253.99
4011,5067,146.0
4011,5076,107.54
4011,5086,45.87
4011,5087,121.56
4011,5095,10.12
4011,5096,209.43
4011,5105,244.14
4011,5106,165.16
4011,5111,175.49
4011,5118,136.17
4011,5120,216.74
4011,5125,159.2
4011,5137,146.65
4011,5140,155.97
4011,5143,174.64
4011,5155,213.54
4011,5162,153.01
4011,5164,146.07
4011,5174,197.87
4011,5181,206.51
4011,5189,176.83
4011,5200,110.62
4011,5201,109.62
4011,5205,246.55
4011,5207,97.3
4011,5212,220.73
4011,5213,37.95
4011,5215,144.79
4011,5226,131.17
4011,5229,219.66
4011,5231,
4011,5232,165.75
4011,5233,94.54
4011,5241,164.06
4011,5257,203.22
4011,5259,117.56
4011,5261,212.03
4011,5292,20.26
4011,5304,113.72
4011,5309,110.6
4011,5311,125.87
4011,5315,77.31
4011,5322,157.68
4011,5325,137.73
4011,5333,26.98
4011,5335,145.81
4011,5339,124.06
4011,5351,210.02
4011,5357,52.82
4011,5372,111.83
4011,5373,191.45
4011,5375,214.94
4011,5379,61.3
4011,5382,250.77
4011,5389,54.75
4011,5414,100.99
4011,5419,30.96
4011,5426,138.36
4011,5435,159.22
4011,5440,161.06
4011,5443,45.62
4011,5463,153.92
4011,5466,171.7
4011,5473,134.01
4011,5478,246.84
4011,5491,151.86
4011,5492,222.86
4011,5493,142.66
4011,5496,196.14
4011,5499,264.48
4011,5519,139.89
4011,5522,253.09
4011,5530,146.72
4011,5545,56.63
4011,5562,216.25
4011,5568,71.76
4011,5579,101.47
4011,5584,176.2
4011,5601,115.97
4011,5602,149.1
4011,5606,224.14
4011,5616,176.75
4011,5619,226.07
4011,5620,95.61
4011,5622,108.42
4011,5626,187.38
4011,5633,213.29
4011,5637,190.33
4011,5643,177.52
4011,5647,168.92
4011,5660,86.03
4011,5664,158.87
4011,5669,115.8
4011,5676,117.74
4011,5677,210.44
4011,5679,
4011,5685,134.82
4011,5686,112.45
4011,5690,210.69
4011,5694,77.64
4011,5699,213.52
4011,5700,133.95
4011,5721,165.1
4011,5722,25.86
4011,5723,115.29
4011,5729,159.96
4011,5738,148.88
4011,5739,221.72
4011,5741,128.56
4011,5747,141.84
4011,5754,156.36
4011,5763,191.49
4011,5764,157.59
4011,5768,212.64
4011,5769,241.49
4011,5771,250.87
4011,5782,200.19
4011,5789,205.83
4011,5793,229.65
4011,5795,215.77
4011,5801,196.65
4011,5804,156.06
4011,5805,
4011,5806,178.21
4011,5812,129.56
4011,5813,85.19
4011,5818,238.16
4011,5821,185.42
4011,5824,180.5
4011,5832,120.77
4011,5833,156.53
4011,5838,93.25
4011,5843,145.75
4011,5844,174.91
4011,5846,126.84
4011,5848,132.63
4011,5853,62.28
4011,5862,254.65
4011,5865,154.91
4011,5866,171.76
4011,5872,164.1
4011,5875,187.03
4011,5877,52.0
4011,5879,53.14
4011,5881,52.45
4011,5884,161.2
4011,5885,7.69
4011,5886,156.97
4011,5887,93.19
4011,5891,88.51
4011,5893,152.7
4011,5911,176.48
4011,5917,210.48
4012,1,135.78
4012,4000,125.99
4012,4001,108.0
4012,4002,122.1
4012,4006,244.93
4012,4008,136.82
4012,4010,147.88
4012,4011,220.09
4012,4012,0.0
4012,4014,167.26
4012,4015,160.02
4012,4016,150.97
4012,4018,229.81
4012,4021,177.98
4012,4027,108.99
4012,4032,190.74
4012,4033,155.3
4012,4034,177.55
4012,4035,224.05
4012,4045,174.21
4012,4048,115.72
4012,4059,213.36
4012,4064,
4012,4071,148.93
4012,4077,172.33
4012,4087,117.93
4012,4088,181.32
4012,4105,145.16
4012,4114,187.8
4012,4116,174.69
4012,4126,149.39
4012,4139,186.42
4012,4142,193.93
4012,4144,160.43
4012,4152,137.2
4012,4164,128.95
4012,4168,64.05
4012,4176,174.44
4012,4179,149.27
4012,4191,129.69
4012,4196,134.96
4012,4207,177.71
4012,4211,182.05
4012,4212,131.42
4012,4221,173.85
4012,4222,115.76
4012,4228,157.91
4012,4232,140.5
4012,4234,34.18
4012,4248,212.5
4012,4250,190.24
4012,4252,132.79
4012,4253,130.54
4012,4258,157.71
4012,4259,159.02
4012,4273,126.47
4012,4274,228.83
4012,4303,159.96
4012,4316,219.57
4012,4324,187.44
4012,4327,160.39
4012,4330,173.84
4012,4332,104.97
4012,4339,142.02
4012,4361,158.66
4012,4374,160.05
4012,4377,
4012,4379,142.72
4012,4381,141.33
4012,4385,112.91
4012,4389,94.44
4012,4400,165.81
4012,4414,137.18
4012,4415,140.39
4012,4418,187.46
4012,4422,240.45
4012,4426,132.39
4012,4432,127.98
4012,4433,230.02
4012,4438,148.02
4012,4443,158.74
4012,4467,233.29
4012,4472,185.27
4012,4480,249.92
4012,4482,173.05
4012,4495,160.01
4012,4496,135.85
4012,4498,145.35
4012,4501,196.92
4012,4512,215.27
4012,4519,117.74
4012,4536,151.2
4012,4545,
4012,4550,111.51
4012,4568,146.58
4012,4601,122.37
4012,4603,73.97
4012,4617,130.61
4012,4622,180.53
4012,4624,
4012,4625,108.86
4012,4631,251.09
4012,4644,
4012,4652,108.88
4012,4681,224.5
4012,4686,121.23
4012,4696,184.33
4012,4716,153.35
4012,4717,126.33
4012,4721,147.63
4012,4732,150.31
4012,4740,112.02
4012,4759,145.81
4012,4765,116.52
4012,4769,120.67
4012,4771,241.63
4012,4772,192.37
4012,4805,179.18
4012,4806,165.4
4012,4809,207.83
4012,4817,110.02
4012,4832,136.04
4012,4850,160.52
4012,4852,122.69
4012,4853,144.36
4012,4863,130.6
4012,4878,217.9
4012,4888,134.44
4012,4889,113.07
4012,4910,203.02
4012,4915,152.85
4012,4919,166.02
4012,4925,156.51
4012,4931,198.08
4012,4942,151.9
4012,4946,156.24
4012,4953,149.93
4012,4963,156.14
4012,4964,211.98
4012,4968,182.57
4012,4969,214.63
4012,4970,154.07
4012,4996,41.46
4012,5005,193.34
4012,5033,127.39
4012,5039,132.76
4012,5049,211.62
4012,5050,159.32
4012,5051,141.83
4012,5054,181.42
4012,5067,176.97
4012,5076,128.95
4012,5086,246.51
4012,5087,118.23
4012,5095,223.39
4012,5096,124.01
4012,5105,190.24
4012,5106,139.07
4012,5111,75.78
4012,5118,202.6
4012,5120,185.01
4012,5125,170.03
4012,5137,184.62
4012,5140,173.54
4012,5143,129.33
4012,5155,148.93
4012,5162,161.27
4012,5164,150.09
4012,5174,177.58
4012,5181,180.58
4012,5189,53.92
4012,5200,135.84
4012,5201,226.4
4012,5205,217.38
4012,5207,129.35
4012,5212,194.8
4012,5213,223.17
4012,5215,153.05
4012,5226,206.58
4012,5229,159.42
4012,5231,
4012,5232,169.67
4012,5233,147.51
4012,5241,138.51
4012,5257,125.41
4012,5259,121.32
4012,5261,201.78
4012,5292,242.67
4012,5304,207.15
4012,5309,226.2
4012,5311,111.38
4012,5315,184.29
4012,5322,138.52
4012,5325,141.32
4012,5333,214.61
4012,5335,154.08
4012,5339,56.74
4012,5351,132.21
4012,5357,176.96
4012,5372,128.1
4012,5373,175.75
4012,5375,129.51
4012,5379,261.94
4012,5382,186.16
4012,5389,172.49
4012,5414,129.6
4012,5419,231.79
4012,5426,83.8
4012,5435,93.37
4012,5440,171.16
4012,5443,205.73
4012,5463,169.67
4012,5466,139.91
4012,5473,119.52
4012,5478,182.24
4012,5491,178.51
4012,5492,193.69
4012,5493,167.95
4012,5496,131.63
4012,5499,199.87
4012,5519,143.65
4012,5522,188.49
4012,5530,154.99
4012,5545,193.91
4012,5562,143.87
4012,5568,206.23
4012,5579,80.54
4012,5584,119.58
4012,5601,139.68
4012,5602,157.36
4012,5606,159.54
4012,5616,147.93
4012,5619,169.52
4012,5620,145.89
4012,5622,268.04
4012,5626,106.93
4012,5633,135.48
4012,5637,221.23
4012,5643,189.48
4012,5647,199.82
4012,5660,174.52
4012,5664,168.21
4012,5669,92.53
4012,5676,147.21
4012,5677,229.78
4012,5679,
4012,5685,152.75
4012,5686,134.66
4012,5690,184.68
4012,5694,278.28
4012,5699,148.92
4012,5700,160.32
4012,5721,163.65
4012,5722,200.15
4012,5723,142.07
4012,5729,186.62
4012,5738,142.79
4012,5739,195.79
4012,5741,131.39
4012,5747,46.2
4012,5754,159.33
4012,5763,120.77
4012,5764,152.2
4012,5768,134.83
4012,5769,194.02
4012,5771,186.26
4012,5782,33.65
4012,5789,179.9
4012,5793,165.05
4012,5795,137.96
4012,5801,118.84
4012,5804,182.08
4012,5805,
4012,5806,151.59
4012,5812,151.98
4012,5813,181.43
4012,5818,186.98
4012,5821,156.26
4012,5824,207.15
4012,5832,132.71
4012,5833,164.79
4012,5838,143.84
4012,5843,149.24
4012,5844,129.6
4012,5846,150.55
4012,5848,137.35
4012,5853,169.98
4012,5862,190.04
4012,5865,71.58
4012,5866,202.66
4012,5872,170.9
4012,5875,113.23
4012,5877,252.64
4012,5879,184.1
4012,5881,237.68
4012,5884,146.15
4012,5885,214.45
4012,5886,171.9
4012,5887,134.78
4012,5891,213.42
4012,5893,178.3
4012,5911,159.03
4012,5917,145.98
4014,1,67.1
4014,4000,66.0
4014,4001,80.21
4014,4002,66.41
4014,4006,79.54
4014,4008,44.4
4014,4010,34.53
4014,4011,175.49
4014,4012,162.68
4014,4014,0.0
4014,4015,33.62
4014,4016,106.36
4014,4018,64.42
4014,4021,13.43
4014,4027,80.87
4014,4032,116.35
4014,4033,39.55
4014,4034,20.01
4014,4035,156.64
4014,4045,55.55
4014,4048,74.88
4014,4059,168.76
4014,4064,
4014,4071,69.95
4014,4077,10.9
4014,4087,73.33
4014,4088,50.68
4014,4105,81.71
4014,4114,57.15
4014,4116,13.85
4014,4126,26.66
4014,4139,103.71
4014,4142,28.55
4014,4144,115.83
4014,4152,69.31
4014,4164,68.96
4014,4168,140.56
4014,4176,60.96
4014,4179,104.67
4014,4191,86.74
4014,4196,60.55
4014,4207,16.28
4014,4211,20.62
4014,4212,43.36
4014,4221,12.42
4014,4222,72.82
4014,4228,15.4
4014,4232,67.05
4014,4234,145.28
4014,4248,99.03
4014,4250,98.31
4014,4252,72.8
4014,4253,102.42
4014,4258,22.93
4014,4259,24.36
4014,4273,69.32
4014,4274,89.24
4014,4303,52.07
4014,4316,106.79
4014,4324,73.97
4014,4327,33.99
4014,4330,100.44
4014,4332,73.38
4014,4339,28.26
4014,4361,22.72
4014,4374,48.94
4014,4377,
4014,4379,29.1
4014,4381,98.39
4014,4385,76.07
4014,4389,91.71
4014,4400,33.15
4014,4414,38.28
4014,4415,64.04
4014,4418,112.74
4014,4422,192.81
4014,4426,57.2
4014,4432,58.64
4014,4433,185.41
4014,4438,103.42
4014,4443,43.65
4014,4467,188.69
4014,4472,99.21
4014,4480,194.39
4014,4482,21.41
4014,4495,23.69
4014,4496,49.36
4014,4498,26.26
4014,4501,83.45
4014,4512,101.79
4014,4519,56.71
4014,4536,108.25
4014,4545,
4014,4550,72.55
4014,4568,25.17
4014,4601,80.56
4014,4603,156.6
4014,4617,70.62
4014,4622,104.99
4014,4624,
4014,4625,61.67
4014,4631,206.48
4014,4644,
4014,4652,72.26
